CODIGO	NOMBRE	DIRECCIO	PROV	CAN	PARR	SOSTENIM	NIVEL
1378	CONEJO DE LA SUERTE # 30	CDLA URDESA 5TA. Y GUAYACANES 341	9	1	12	5	1
1383	TOMASITO  # 47	URDESA:AV.V.E.ESTRA. 423 Y EBANOS	9	1	12	5	1
1384	NUEVA AMERICA  # 49	CDLA.LOS ROSALES MZ H1 SOLAR 15   L	9	1	11	5	1
1387	LOS ARISTOGATOS   # 54	CDLA. BOLIVAR: MONTE SACRO MZD V7	9	1	12	5	1
1390	BILLIKEN  # 63	EL PARAISO,CIRUELOS Y CHIRIMOYAS	9	1	12	5	1
1391	PLAZA SESAMO # 65	ALBORADA 4 ETAPA MZ. GE 1	9	1	12	5	1
1392	VALDIVIA  # 72	COLINAS DE LOS CEIBOS MZ 5 S.1-2  S 1-2	9	1	12	5	1
1393	GOTITAS DE LLUVIA # 73	URD.CENTRAL:MONJAS # 608 Y 2DA.	9	1	12	5	1
1394	JEFFERSON # 74	CDLA. STA. CECILIA AV.12 S-N      MZ. H	9	1	12	5	1
1395	LAS CUATRO ESTACIONES  # 76	SAUCES 1 MZ.F 28 VILLA 11        F28  V-	9	1	12	5	1
1398	TIA MARIA ROSA # 83	CDLA. ALBORADA X ETAP. MZ.211-A	9	1	12	5	1
1400	LOS TRES OSITOS   # 88	URD.CIRCUNV.NORTE 401 Y LA 5 TA.	9	1	12	5	1
1401	NSTR SRA DEL SAGRADO CORAZON #92	CDLA.ATARAZA MZ.A4  VILLA: 1	9	1	12	4	1
1403	PASITOS # 98	URDESA: ACACIAS 1113 Y LAURELES	9	1	12	5	1
1406	MARIA DE BELEN # 105	URDESA,AV.1ERA # 1242 Y COSTANERA ERA. #	9	1	12	5	1
1407	ASUNCION # 106	MAPASINGUE KM. 5 1/2 VIA A DAULE	9	1	12	4	1
1408	MODERNA # 93	ALBORADA,CALLE D.A.M. MZ.511 V.4  511 V.	9	1	12	5	1
1409	SANTO DOMINGO DE GUZMAN # 112	URDESA,5TA. 608 Y LAS MONJAS	9	1	12	4	1
1412	SANTA LUISA DE MARILLAC # 122	J. CORONEL # 807 Y G. MORENO	9	1	12	4	1
1415	ISRAEL #130	URD:V.E.ESTRADA # 822 E HIGUERA   8	9	1	12	4	1
1421	NUEVA INTERAMERICANA # 145	AV.L.ORRANTIA Y MIGUEL H.ALCIVAR	9	1	12	5	1
1423	LOS ANDES # 153	MAPASINGUE AV. 1RA. Y CALLE 5TA.	9	1	12	5	1
1425	PEDRO LEMARIE  # 155	CDLA.SAUCES III MZ. 146 VILLA 32	9	1	12	5	1
1426	SAN JUAN # 158 (U.E.)	CDLA.ALBORADA VII ETP.MZ 701-1     -DEME	9	1	12	5	1
1428	QUERUBINES # 79	AV. JUAN TANCA M. MZ.Q VILLA. 12	9	1	12	5	1
1429	KENNEDY  # 164	CDLA.KENNEDY,CALLE UNICA 119 Y F.     1	9	1	12	5	1
1432	LAS PERSONITAS DEL MAÑANA # 160	CDLA.ALBORADA XI ETP,MZ.1101 H1Y2  .	9	1	12	5	1
1434	GARABATOS # 180	AV. JUAN TANCA MARENGO	9	1	12	5	1
1436	RINCONCITO # 183	URD,CIRCUNV.SUR # 411 Y EBANOS	9	1	11	5	1
1439	LICEO BELLAVISTA # 197	BELLAVISTA: CALLE C Y 9NA.	9	1	12	5	1
1445	LOS DELFINES # 212	CDLA.SAMANES I MZ.140 SOLAR 2	9	1	12	5	1
1447	AVANCES  # 215	URD.CALLE 2DA. ENTRE LAUR.Y COST.	9	1	12	5	1
1449	INTERNACIONAL SEK # 380	KM. 20.5 VIA A SALINAS	9	1	15	5	1
1450	NUESTRA MADRE DE LA ALBORADA #220	ALBORADA 4TA. ETAPA MZ.E.N.# 12	9	1	12	5	1
1451	CHIQUITINES  # 221	CDLA.MIRAF.AV CENTRAL # 416 Y 8VA. 416	9	1	12	5	1
1453	INST.DE INV.PARA LA INFANCIA #224	GUAYACAN.MZ.126 SL.12A14 Y 35A37 -13	9	1	12	5	1
1454	LA ANUNCIACION # 225	CDLA. KENNEDY 1A OESTE Y LA F.	9	1	12	5	1
1455	MARIA LUQUE DE ROHDE # 227	CDLA.BOLIV. M.SACRO Y M.SAENZ	9	1	12	4	1
1456	BALANDRA # 240	COLINAS/CEIBOS AVE.PRINCIPAL Y 16	9	1	12	5	1
1457	ARCA DE NOE # 241	AV. JUAN TANCA MARENGO	9	1	12	5	1
1458	AMIGUITOS DEL DUMBO # 242	CDLA.MARTHA DE ROLDOS,MZ.202,V.3  3	9	1	12	5	1
1459	LOS MUÑEQUITOS # 244	MAPASINGUE OESTE,AV.7MA.# 514	9	1	12	5	1
1461	ROSA BORJA DE IZQUIERDO # 68	AYACUCHO Y LEONIDAS PLAZA	9	1	13	1	1
1463	DIOS ES AMOR # 9	I.P.PAZMIÑO # 821 Y HUANCAVILCA	9	1	13	4	1
1464	MI SEGUNDO HOGAR # 45	G. LARA 1011 Y CAP. NAJERA        PA	9	1	13	5	1
1465	LOS BAMBINOS # 139	LIZARDO GARCIA # 900 Y ALCEDO    1801	9	1	13	5	1
1466	SANTA MARIA GORETTI # 171	G.MARTINEZ # 2122 Y CTAN. NAJERA	9	1	13	4	1
1469	JOSE DE RUBIRA RAMOS # 3	PRADERA 1 MZ E 15 COMP.EDUCATIVO	9	1	14	1	1
1472	ESPERANZA CAPUTI OLVERA # 7	CDLA. ACACIAS CASA COMUNAL	9	1	14	1	1
1473	OLGA AGUILAR RAMOS # 10	CDLA. LOS ESTEROS ZONA COMUNAL	9	1	14	1	1
1475	BLANCA GILBERT DE INTRIAGO # 16	CDLA. LOS ESTEROS CASA COMUNAL	9	1	14	1	1
1476	ISABEL MORLAS # 17	CDLA.  ESTEROS ZONA COMUNAL	9	1	14	1	1
1479	UNIDAD EDUCATIVA EL CHAUPI(LOS ILINIZAS_	PAMERICANA SUR KM48	17	3	54	1	1
1480	MAGDALENA CABEZAS DE DURAN	OCTAVIO ROCHA 24-14	17	3	57	1	1
1481	MARIETA DE VEINTIMILLA	LUIS CORDERO S.N	17	5	01	1	1
1482	SIN NOMBRE <EL ESFUERZO>	CALLE PRINCIPAL S/N	17	6	06	1	1
1483	UNICEF	COMUNA PLAN PILOTO	17	6	06	1	1
1484	NUEVO ISRAEL	NUEVO ISRAEL	17	6	06	1	1
1485	24 DE ENERO	BARRIO SAN MIGUEL	17	6	51	1	1
1486	LOS ROSALES	URB. LOS ROSALES 1RA.ETAPA MZ 3	17	6	02	1	1
1487	13 DE ABRIL	VICENTE ROCAFUERTE # 290	17	6	01	1	1
1489	U.N.E.	LA NINA Y MANUELITA SAENZ	17	6	06	1	1
1490	LAS PALMAS	CUBA Y PARAGUAY	17	6	02	1	1
1491	MANUELA ESPEJO	COCANIGUAS S/N Y TNTE. RUILOVA	17	6	06	1	1
1492	EMAUS FE Y ALEGRIA	JUAN VIZUETE # 586 Y CAJIAO	17	1	21	2	1
1494	LUIS AURELIO GONZALEZ	AZUAY 103 CRNEL GARCIA	2	1	01	1	1
1495	TERESA LEON DE NOBOA	MIGUEL ARREGUI 229	2	1	02	1	1
1496	CARLOS CHAVEZ GUERRERO	ALBERTO FLORES S/N	2	1	02	1	1
1497	GABRIEL HIDALGO BACA (FE Y ALEGRIA)	GUALBERTO PEREZ #342	17	1	21	2	1
1499	JESUS NIÑO	ANDRES PEREZ Y A.NAVARRO # 1010	17	1	21	5	1
1500	UNIDAD EDUCATIVA VERBO DIVINO	AVENIDA CANDIDO RADA	2	1	02	2	1
1501	DE LA INMACULADA	AV.GONZAL.SUAREZ N-28-39 Y SAN IGNACIO	17	1	13	4	1
1502	JOSE SALCEDO DELGADO # 18	CDLA. 25 JULIO MAZ B-1	9	1	14	1	1
1505	CLARA WITHER FERRETTI  # 24	CDLA. FLORESTA I-C.COMUNAL	9	1	14	1	1
1506	VICTORIA TORRES DE NEIRA # 52	CAMILO DESTRUGE Y CHILE    308	9	1	14	1	1
1507	SANTA MARIANA DE JESUS	7 DE MAYO 709 Y AZUA	2	1	02	4	1
1508	IGNACIA BEJAR SANCHEZ # 59	CDLA. LA SAIBA: 5 DE JUNIO Y LA E E	9	1	14	1	1
1509	HOGAR COLEGIO LA DOLOROSA	JUAN I. PAREJA Y PEDRO PONCE N-32-102	17	1	22	4	1
1510	VICTORIA PEREZ # 64	CHILE 2917 Y CAMILO DESTRUGE	9	1	14	1	1
1512	NUESTRA SEÑORA DE LA PAZ	LAS CASAS 2533 AV OCCIDENTAL	17	1	18	5	1
1514	NIÑO JESUS DE PRAGA	MOSQUERA NARVAEZ Y 10 DE AGOSTO # 220	17	1	18	4	1
1515	RAFAEL ANTONIO POVEDA SALTOS	SIMON BOLIVAR KM 5	2	1	58	1	1
1516	PIO XII (S.D.C.)	AV. RIO TOACHI # 400	17	6	03	4	1
1517	MARIA TAPIA DE VELASCO	SIMON BOLIVAR	2	1	03	1	1
1518	ANDINO	AVENIDA COLON Y 6 DE DICIEMBRE # 368	17	1	22	5	1
1519	20 DE NOVIEMBRE		2	1	03	1	1
1520	HENRY BECQUEREL	LAS PALMERAS Y TULIPANES   220	17	1	22	5	1
1521	FRANCISCO DE ORELLANA	INGLATERRA # 481 Y CURO CAICEDO	17	1	22	5	1
1522	TIERNO DESPERTAR	SAN SIMON	2	1	57	1	1
1524	MARIA ESTATIRA UQUILLAS	MEDARDO CHANO MORA	2	1	56	1	1
1527	TIERNA TORTOLITA	SALINAS	2	1	55	1	1
1529	ESPERANZA D.L.A.URUETA FACCIN #91	CDLA. GUANGALA MZ E-17A	9	1	14	1	1
1530	ANTONIO POLO	SIMON BOLIVAR	2	1	51	1	1
1531	MODESTO CHAVEZ FRANCO # 94	F.SEGURA ENTRE W. Y SAN SALVADOR	9	1	14	1	1
1532	JOSE ELIAS ALTAMIRANO # 75	CDLA. FLORESTA 2 PISO TECHO`	9	1	14	1	1
1534	PRESIDENTE ALFARO # 2	O'CONNORS # 604 Y BOGOTA	9	1	14	5	1
1535	LA VICTORIA		10	6	53	1	1
1536	DR. ANGEL LEON ALARCON	LAS NAVES	2	7	02	1	1
1538	MARIA DIOSELINA CHIMBO DE ESPINOZA	SAN LUIS DE PAMBIL	2	1	60	1	1
1539	MARIO GERARDO LARREA	RAMON ULLOA	2	4	01	1	1
1541	AMANECER		2	4	01	1	1
1542	MERCEDES BONILLA		2	4	01	1	1
1543	TELMO N. VACA	GARCIA MORENO	2	3	01	1	1
1544	LICEO PANAMERICANO  # 7	D.SUCRE # 302 Y N.A.GONZALES	9	1	14	5	1
1545	NOTRE DAME N. 18	CHAMBERS Y 5 JUNIO          228	9	1	14	5	1
1546	INFANCIA FELIZ  # 24	GARCIA MORENO Y 1A PEATONAL	9	1	14	5	1
1547	JULIA BAZANTE	GUAYAQUIL	2	3	51	1	1
1548	JILGUERITOS	GARCIA MORENO	2	3	53	1	1
1549	FELIZA EGUEZ	CALUMA NUEVO	2	6	01	1	1
1550	POLICARPA CARVAJAL	BAR SN VICENTE CALUM	2	6	01	1	1
1551	MIS TRAVESURAS		2	6	01	1	1
1552	AIDA LEON DE RODRIGUEZ LARA	AV ABEL CESAR PAZMIN	2	5	01	1	1
1553	SIN NOMBRE (ANEXO AL INSTITUTO)	BARRIO 13 DE ABRIL	2	5	01	1	1
1554	PINOCHO # 28	CAPITAN  ZAERA 601 Y AZUAY         ZY AZ	9	1	14	5	1
1556	CESAR AUGUSTO CHAVEZ G.	CALL.BELISARIO BAYAS	2	5	54	1	1
1558	MODERNA GUAYAS # 34	CDLA. HUANCAVILCA MZ A1 VILLA 7   A VILL	9	1	14	5	1
1559	ELIAS POVEDA MESTANZA	SIMON BOLIVAR	2	5	55	1	1
1560	EL PARAISO DE LOS NIÑOS # 37	CHAMBERS Y WASHINGTON     501	9	1	14	5	1
1561	VIDA NUEVA # 40	ARGUELLES 609 Y ORIENTE          Y ORIEN	9	1	14	5	1
1562	EDUARDO Y GRACE # 41	CDLA. 9 DE OCT. MZ. 73 VILLA 3	9	1	14	5	1
1563	MABEL # 42	CDLA. 9 OCTUBRE MZ 3 V5	9	1	14	5	1
1564	CASITA DE FANTASIAS	CARRETERA SAN MIGUEL	2	5	56	1	1
1565	INTERNATIONAL SCHOOL  # 52	LA SAIBA MZ Q 6A Y G	9	1	14	5	1
1566	LICEO ECUATORIANO FRANCES # 53	CDLA.LOS ESTEROS M8 A SOLAR:19-21	9	1	14	5	1
1567	ESTHER RIVADENEIRA	BALZAPAMBA	2	5	51	1	1
1568	NAVAL # 60	R. BORJA DE ICAZA 800 Y LA D.	9	1	13	5	1
1570	AMIGOS # 70	ORIENTE 802 Y DOLORES SUCRE      802	9	1	14	5	1
1571	EVARISTO GARCIA		2	5	52	1	1
1573	CRISTOBAL COLON   # 77	ROSA BORJA DE ICAZA 115 Y EL ORO	9	1	14	5	1
1575	CAMINITOS DE LUZ	REGULO DE MORA	2	5	53	1	1
1576	MI FELIZ HOGAR  # 111	CD.SANTA MONICA,AV.25 JUL.MZ.50	9	1	14	5	1
1578	HOMERO VILLAGOMEZ	BARRIO SANTA RITA	2	2	01	1	1
1579	EL ROSAL		2	2	01	1	1
1580	LETRAS Y VIDA # 109	AVENIDA LAS AGUAS Y CALLE PUBLICA	9	1	12	5	1
1583	SIEMPRE BRILLA EL SOL		2	2	01	1	1
1586	MUNDO DE MARAVILLAS	SAN JOSE DEL TAMBO	2	2	51	1	1
1587	PRESIDENTE ROLDOS # 128	CDLA. IESS MZA-1 VILL 3	9	1	14	5	1
1588	OVIDIO DECROLY  # 131	CDLA.9 DE OCT.AV.25 DE J.Y CALL 7  JULIO	9	1	14	5	1
1590	JESUS DE NAZARETH # 133	1RA.ENT,CDLA.ACACIAS Y J.ANTEPARA	9	1	14	4	1
1593	PORTAL DE BELEN  # 138	CDLA.ACACIAS 2DA.ENT. Y LAS BRISAS	9	1	14	5	1
1595	BALTAZARA CALDERON DE ROCAF.# 140	CDLA.9 DE OCT. CALLEJON I Y 6 TA.	9	1	14	4	1
1597	ABEJITA MAYA # 150	CDLA. LOS ALMENDROS MZ.F V. 10	9	1	14	5	1
1598	HORIZONTES DE QUITO	SUMAITA # 425 Y FRITZ	17	1	24	5	1
1599	PEQUES # 156	CDLA. PRADERA I, ZONA COMUNAL	9	1	14	5	1
1601	OSITO PANDA # 161	CDLA.ESTEROS MZ 15 A-1  V. 38	9	1	14	5	1
1603	SUEÑOS DE PARVULOS # 162	CDLA. ACACIAS MZ. D-1 V.7	9	1	14	5	1
1604	AIDA GAVILANEZ		2	1	02	1	1
1605	VIRGEN DE MONSERRATE # 163	CDLA.9 DE OCT.B.TORRES Y CALLE 11	9	1	14	5	1
1606	TRAVESURAS INFANTILES # 168	CDLA. ESTEROS MZ 5A VILLA 63	9	1	14	5	1
1609	PABLO MUÑOZ VEGA	MELCHOR TOAZA S/N	17	1	27	5	1
1610	CANDY # 185	GUARANDA # 2614 Y EL ORO          2614	9	1	14	5	1
1612	ARCO IRIS # 192	"CALLE ""F""#165 Y DOLORES SUCRE"	9	1	14	5	1
1613	PADRE MARCOS BENETAZZO # 193	CDLA.COVIEM,AV.G.JARAMILLO 86-1	9	1	14	5	1
1616	ANN Y ANDY  # 200	PRADERA II, MZ.D-37,VILLA 5	9	1	14	5	1
1617	CARITAS ALEGRES	AV. BELERMO Y PSJE. BELLER S/N	17	1	84	5	1
1619	MI PEQUEÑO MUNDO # 211	CENTENARIO SUR,CALLE F323 Y BOGOTA  323	9	1	14	5	1
1620	MARANATHA  # 216	CDLA. AMAZONAS MZ-1 V22	9	1	14	5	1
1621	PEDACITOS DE PINTORES # 223	CDLA. LAS TEJAS, MZ-13 V.11-13	9	1	14	5	1
1622	ADVENTISTA CIUDAD DE QUITO	AV.10 DE AGOSTO # 3929	17	1	18	5	1
1623	COMISION DE TRANSITO DEL G.# 226	COOP.9 DE OCT.AV. 25 DE JULIO	9	1	14	5	1
1626	TOMAS SACOTO MARCHAN	TRES DE NOVIEMBRE Y 1°AGOSTO	3	2	01	1	1
1627	JOSE AMADEO JACOME	MAÑOSCA # 251 Y 10 DE AGOSTO	17	1	18	5	1
1629	NIÑO DE BELEN  # 245	GUASMO S.,LOTE # 2 QUINCHE 1 Y 2	9	1	14	5	1
1630	UNIV. CATOLICA DE GUAYAQUIL # 246	CENTRO COMUNAL FLORESTA 1	9	1	14	5	1
1631	ZOILA ROSA DEL VALLE	AV. REAL AUDIENCIA Y J. BORRERO	17	1	27	4	1
1633	FANNY VELEZ ORTEGA		3	2	52	1	1
1635	EUGENIO ESPEJO		3	2	53	1	1
1637	ANA PAREDES DE ALFARO	COLON	3	3	01	1	1
1641	GENERAL RUMIÑAHUI-INDIGENA		3	3	01	1	1
1643	EL PRINCIPITO	SABANILLA 630 Y AV. LA PRENSA	17	1	03	5	1
1644	DOLORES GONZALEZ CALLE		3	3	63	1	1
1646	CIUDAD DE POSORJA # 1	AV.JUAN COLAN,DIAGONAL A EEE.	9	1	56	1	1
1647	QUITO ENGLISH COLLEGE	LOS NOGALES S/N	17	1	65	5	1
1649	REMIGIO CRESPO TORAL		3	3	52	1	1
1651	JOSEFA MONCAYO		3	3	54	1	1
1652	ISIDRO AYORA		3	3	55	1	1
1653	ANA MARTINEZ AMOROSO		3	3	55	1	1
1654	ROSA AMADA ESPINOZA # 1	COMERCIO 1006 Y EUGENIO ESPEJO	9	3	01	1	1
1656	CARMELINA CORDERO		3	2	01	1	1
1657	OBDULIA CORDERO VELEZ		3	3	56	1	1
1658	ROSA MERCEDES BAQUERO	DARIO GARATE	3	7	01	1	1
1659	MARIANA DE JESUS	DAVID CAMPOVERDE	3	5	01	5	1
1660	ABIGAIL AYORA DE R.	CDLA. LUZ DE AMERICA	3	4	01	1	1
1662	AURORA ESTRADA DE RAMIREZ # 1	TRES POSTES	9	2	01	1	1
1663	AMAZONAS		3	4	01	1	1
1664	JOSE DOMINGO DELGADO CAREGUA	VELASCO I.,COOP.DE V.JUJAN	9	2	01	1	1
1666	CLEMENTINA TRIVIÑO DE UNDA # 1	CAMINO DE HERRADURA	9	4	01	1	1
1668	CIUDAD DE QUITO		3	4	51	1	1
1669	BILINGUE SUECIA	ARROYO DEL RIO # N-36-127	17	1	22	5	1
1670	GRAN COLOMBIA		3	4	51	1	1
1673	26 DE SEPTIEMBRE		3	4	52	1	1
1675	PRIMERO DE JUNIO		3	4	52	1	1
1677	ALBERTO MUÑOZ VERNAZA	DE LOS NOGALES 158 A	17	1	24	5	1
1678	ELOY RUGEL ARAGUNDI # 2	PEDRO CARBO Y CARLOS MATAMORO JARA	9	6	01	1	1
1679	MANUELITA SAENZ		3	1	01	1	1
1681	NINO DIVINO	RAFAEL GARCIA # 598 Y JOSEFA CALIXTO	17	1	05	5	1
1683	MARTIN CERERE	CARLOS ARCOS FRANCO S.N	17	1	24	5	1
1684	MARIA MONTESSORI N°1	SERRANO                    308	3	1	02	1	1
1686	ALONSO TORRES	EMILIO ABAD	3	1	02	1	1
1687	MI PEQUEÑO SABIO	AV. LOS GRANADOS 168	17	1	24	5	1
1689	DAULE # 1	AV.9DE OCT.Y LA 2DA.(EL RECUERDO)	9	6	01	1	1
1690	PSICOPEDAGOGICO ALEMAN	LA PLAYA	3	1	02	5	1
1691	UNIDAD EDUCATIVA LETORT	ALAMOS Y ELOY ALFARO # 274	17	1	24	5	1
1693	HERNAN MALO GONZALEZ	ELOY ALFARO N0.660	17	1	85	5	1
1694	ELODIA SAQUICELA		3	1	51	1	1
1695	ATENAS SCHOOL	URB.SAN FERNANDO Y JOSE PEÑAHERRERA 120	17	1	27	5	1
1696	DOLORES VEINTIMILLA		3	6	01	1	1
1697	FREDERICK CHOPIN	MIGUEL ALVAREZ 128	17	1	27	5	1
1698	HIPOLITO CAMBA RAMOS # 3	MARTHA DE ROLDOS Y PEDRO MENENDEZ	9	6	01	1	1
1699	RAQUEL JARA SEVILLA		3	1	53	1	1
1700	MARISCAL SUCRE #	AV.JUAN MONTALVO Y MARISCAL SUCRE	9	28	01	1	1
1701	CRISTIANO IÑAQUITO	AV.J.VILLALENCUA 315 Y 10 DE AGOS	17	1	18	5	1
1705	BILINGUE ITALIA	MONTEVIDEO # 124 Y MEXICO	17	1	15	5	1
1706	ANTONIO SAINT EXUPERY	VILCABAMBA CALLE B.	17	1	55	5	1
1707	CORINA PARRAL DE VELASCO IBARRA # 2	CDLA. JUAN FERNANDEZ	9	25	01	1	1
1708	LA CONCEPCION	CAPITAN EDMUNDO CHIRIBOGA # 47-13	17	1	27	5	1
1709	MIGUEL TOLEDO		3	1	53	1	1
1710	LA CONDAMINE	JAPON N-37-262 Y NACIONES UNIDAS	17	1	22	5	1
1711	MERCEDES MACHADO		3	1	53	1	1
1712	MI PEQUEÑO MUNDO	DE LOS NARANJOS 300	17	1	22	4	1
1713	MANUELA CANIZARES		3	1	54	1	1
1714	HERNAN ANTONIO NAVAS VERA		3	1	54	1	1
1715	MANUELITA VAZQUEZ		3	1	54	1	1
1716	MARIA ESTHER IGLESIAS		3	1	55	1	1
1719	AIDA GERARDINA GOMEZCOELLO		3	1	58	1	1
1720	ZOBEIDA LOPEZ OCHOA		3	1	60	1	1
1723	ADRIANA FUENTES # 1	PEDRO NOLASCO VELIZ	9	25	01	1	1
1725	ABEJA MAYA # 1	LOTIZACION EL TRIUNFO	9	6	01	5	1
1727	CLUB DE LEONES # 2	CDLA. ABEL GILBERT PONTON	9	7	01	1	1
1728	JUAN PABLO II  FE Y ALEGRIA	CARLOS FREILE Y MANUEL CORONADO	17	1	05	4	1
1729	MANUEL DONOSO ARMAS # 6	CDLA.ABEL GILBERT PONTON	9	7	01	1	1
1730	GUAMANI	RIO CONGO  LOTE 73-B Y RIO SALOYA	17	1	23	5	1
1733	LOS MUÑEQUITOS # 6	CDLA.EL RECREO II ETP.MZ.246 V.1	9	7	01	5	1
1735	GOLFO DE GUAYAQUIL # 4	ISABEL Y SAMUEL CISNERO	9	7	01	5	1
1742	ALEJO LASCANO  # 1	MOZAR SAFADY Y AV. 8 DE ABRIL     8 DE A	9	9	01	1	1
1743	JUAN PABLO II	TOLEDO # 938 Y MADRID	17	1	13	5	1
1745	MIGUEL DE UNAMUNO	SOZORANGA # 127 Y SERAFIN	17	1	19	5	1
1746	CENTRO DE MARAVILLAS INFANTILES	AV. CAP. OSORIO # 731	17	1	11	5	1
1748	PIO JARAMILLO ALVARADO	AUTACHI DUCHICELA # 340 Y CAÑARIS	17	1	11	5	1
1750	JOHANN SEBASTIAN BACH	CANELO LOTE 91 PASAJE E-188	17	1	18	4	1
1752	SIMON BOLIVAR  # 11	GUAYAQUIL / PEDRO CARBO Y BOLIVAR	9	10	01	1	1
1753	MODESTO CHAVEZ FRANCO # 10	AV. LAS AMERICAS Y COSTA RICA	9	10	01	1	1
1754	EDMUNDO DE AMICIS	PASAJE MERINO # 128 Y NECOCHEA	17	1	11	5	1
1755	EL LIBERTADOR	CONDOM.CHIRIACU BLOQUE 10	17	1	21	5	1
1756	PAULO VI LA MAGADALENA	AV.LOS LIBERTADORES Y MARISCAL SUCRE	17	1	11	4	1
1757	MONSEÑOR LEONIDAS PROAÑO(YMCA)	SELVA ALEGRE Y AV.AMERICA # 556	17	1	18	5	1
1758	RAYITOS DE LUZ	PANGUI # 91	17	1	11	5	1
1759	UNIDAD EDUCATIVA MARIA AUXILIADORA	FCO BARBA # 184 Y YAGUACHI	17	1	13	4	1
1760	CAPULLITOS	OLMEDO  140 ENTRE LEON Y RIOS	17	1	13	4	1
1761	JOSE DE VILLAMIL	AV.MANUEL CORDOVA G. CASA 37 PJE.C	17	1	77	5	1
1763	CARLOS E. ACOSTA	LOJA # 514 Y MURGUEITIO	17	1	15	5	1
1764	SAN DIEGO	CALICUCHIMA # 117 Y FARFAN	17	1	15	4	1
1765	ANGEL DE LA GUARDA	VELA # 147 EXPOSICION	17	1	15	4	1
1767	GUERRERO GOMEZ	GARCIA MORENO # 1544 Y ESMERALDAS	17	1	15	4	1
1768	PEDRO PABLO BORJA # 1	OLMEDO # 1132 Y CUENCA	17	1	15	4	1
1769	O.E.A.	ORIENTE 576 Y VARGAS	17	1	15	4	1
1772	VICTORIA MACIAS DE ACUÑA # 12	JUAN MONTALVO Y BOLIVAR	9	10	01	1	1
1773	BRASIL	12 DE OCTUBRE # 1993 Y COLON	17	1	13	5	1
1774	SANGAY	AV.MALDONADO Y AYAPAMBA ESQUINA	17	1	19	5	1
1775	DIECISIETE DE SEPTIEMBRE # 5	GUAYAQUIL Y ERNESTO SEMINARIO	9	10	01	1	1
1776	MANUELA CAÑIZARES # 9	JUAN MONTALVO Y BOLIVAR	9	10	01	1	1
1777	HECTOR LARA ZAMBRANO # 7	CARLOS CHIRIGUAYA Y CAMILO ANDRADE	9	10	01	1	1
1778	EUGENIO ESPEJO  # 6	AV. 17 DE SEPTIEMBRE Y QUITO	9	10	01	1	1
1779	CARLOS MORENO ARIAS # 3	PDTE. MARTINEZ MERA Y BABAHOYO	9	10	01	1	1
1780	IRENE CAICEDO	MONTALVO (PTE. LUIS A MARTINEZ)	18	1	01	1	1
1782	ISABEL HERRERA DE VELASQUEZ # 8	GARCIA MORENO Y 28 DE MAYO	9	10	01	1	1
1783	FERROVIARIA # 1	SUCRE Y AV.PAQUISHA	9	27	01	1	1
1785	LOS NARDOS	CEVALLOS Y VARGAS TORRES  1906	18	1	05	1	1
1786	CASCABELITO # 2	CANARIS Y CARANQUIN	9	10	01	5	1
1787	LAS ROSAS	AV. LOS CHASQUIS Y CERVANTES	18	1	02	1	1
1789	U.E.E. PEDRO F. CEVALLOS	BOLIVAR Y FCO. FLOR	18	1	07	1	1
1791	I.T.S.E. LUIS A. MARTINEZ	QUITO 417 Y CEVALLOS	18	1	07	1	1
1793	EL DESPERTAR	AV.ALBORNOZ 02-98 Y AYLLON	18	1	05	1	1
1795	CUCALON LASSO  # 2	JUAN MONTALVO Y BOLIVAR	9	11	01	1	1
1797	ANICETO JORDAN MANZANO	ROSA ROBALINO	18	1	02	1	1
1799	EL VERGEL	CAMILO PONCE Y DIEGO NOBOA	18	1	02	1	1
1801	LAS GARDENIAS	COTACACHI # 233	18	1	04	1	1
1802	EUGENIO ESPEJO # 2	BASE MILIT ATAHUALPA GRUPO # 5	9	15	01	1	1
1803	CELESTINO B. JORDAN FIALLOS	CAMINO DEL REY Y QUESERAS DEL MEDIO	18	1	04	1	1
1804	DIGNO A. NUÑEZ  # 1	CALLE 36 Y AV. 24	9	15	01	1	1
1805	SENDERITOS DE LUZ	PASAJE S/N Y E. PARDO BAZAN	18	1	03	1	1
1806	INGAHURCO	AV. LAS AMERICAS Y VERDE LOMA	18	1	04	1	1
1807	SANTA ROSA # 2	60 Y AV. 44                313	9	15	01	1	1
1808	MANUELA CAÑIZARES  # 1	CALLE 55  Y AV 44	9	15	01	1	1
1809	DOMINGO FAUSTINO SARMIENTO # 1	DIAGONAL 1 RA.             1108	9	26	01	1	1
1810	JOSE PEDRO VARELA # 5	CALLE 17 Y AV,14	9	26	01	1	1
1811	ROSA ALAVA DE VICUÑA # 6	CUARTA Y  AV. CUARTA	9	26	01	1	1
1812	JOHN M. PENNY # 4	BARRIO PUERTO NUEVO	9	26	01	1	1
1813	PRESIDENTE TAMAYO  # 2	BARRIO 9 DE OCTUBRE	9	15	52	1	1
1814	RUBIRA  # 5	CALLE 53 Y AV. CARLOS VERDOLA	9	15	01	5	1
1815	FE Y ALEGRIA	ISIDRO VITERI # 707 Y ANTE	18	1	02	4	1
1816	BAUTISTA UNIVERSITARIO	AMERICA 1574 Y MARCHENA	17	1	18	5	1
1817	EL BARQUITO DEL SABER # 2	AV.14 CALLE 29 Y 30	9	15	01	5	1
1818	JAZMINES	PARROQUIA ATAHUALPA	18	1	52	1	1
